repo_name,full_name,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,archived,has_issues,license,html_url,api_url,query_keyword,crawl_time
mmdetection3d,open-mmlab/mmdetection3d,OpenMMLab's next-generation platform for general 3D object detection.,Python,3d-object-detection|object-detection|point-cloud|pytorch,6461,1779,6461,654,21095,2020-07-08T03:39:45Z,2026-06-24T06:45:35Z,2024-07-10T15:19:34Z,False,True,Apache-2.0,https://github.com/open-mmlab/mmdetection3d,https://api.github.com/repos/open-mmlab/mmdetection3d,object detection,2026-06-24T11:18:14.871470+00:00
YOLO-World,AILab-CVC/YOLO-World,[CVPR 2024] Real-Time Open-Vocabulary Object Detection,Python,,6427,608,6427,422,3345,2024-01-29T02:04:07Z,2026-06-24T07:52:05Z,2025-02-26T18:29:03Z,False,True,GPL-3.0,https://github.com/AILab-CVC/YOLO-World,https://api.github.com/repos/AILab-CVC/YOLO-World,object detection,2026-06-24T11:18:14.871470+00:00
nanodet,RangiLyu/nanodet,NanoDet-Plus⚡Super fast and lightweight anchor-free object detection model. 🔥Only 980 KB(int8) / 1.8MB (fp16) and run 97FPS on cellphone🔥,Python,anchor-free|android|deep-learning|deep-neural-networks|efficientnet|mnn|model-zoo|nanodet|nanodet-plus|ncnn|object-detection|openvino|pytorch|repvgg|shufflenet,6224,1105,6224,246,5420,2020-10-19T08:36:25Z,2026-06-24T00:42:26Z,2024-08-08T02:52:55Z,False,True,Apache-2.0,https://github.com/RangiLyu/nanodet,https://api.github.com/repos/RangiLyu/nanodet,object detection,2026-06-24T11:18:14.871470+00:00
YOLOv6,meituan/YOLOv6,YOLOv6: a single-stage object detection framework dedicated to industrial applications.,Jupyter Notebook,object-detection|pytorch|yolo,5883,1062,5883,274,37809,2022-06-08T02:44:22Z,2026-06-24T07:16:44Z,2024-08-07T18:20:33Z,False,True,GPL-3.0,https://github.com/meituan/YOLOv6,https://api.github.com/repos/meituan/YOLOv6,object detection,2026-06-24T11:18:14.871470+00:00
OpenPCDet,open-mmlab/OpenPCDet,OpenPCDet Toolbox for LiDAR-based 3D Object Detection.,Python,3d-detection|autonomous-driving|object-detection|point-cloud|pv-rcnn|pytorch,5627,1454,5627,31,4305,2020-03-14T14:48:31Z,2026-06-24T09:13:17Z,2025-10-08T10:56:40Z,False,True,Apache-2.0,https://github.com/open-mmlab/OpenPCDet,https://api.github.com/repos/open-mmlab/OpenPCDet,object detection,2026-06-24T11:18:14.871470+00:00
RT-DETR,lyuwenyu/RT-DETR,"[CVPR 2024] Official RT-DETR (RTDETR paddle pytorch), Real-Time DEtection TRansformer, DETRs Beat YOLOs on Real-time Object Detection. 🔥 🔥 🔥 ",Python,rtdetr|rtdetrv2,5317,629,5317,417,773,2023-05-10T06:35:56Z,2026-06-24T10:08:34Z,2026-06-15T04:50:44Z,False,True,Apache-2.0,https://github.com/lyuwenyu/RT-DETR,https://api.github.com/repos/lyuwenyu/RT-DETR,object detection,2026-06-24T11:18:14.871470+00:00
Object-Detection-Metrics,rafaelpadilla/Object-Detection-Metrics,Most popular metrics used to evaluate object detection algorithms.,Python,average-precision|bounding-boxes|mean-average-precision|metrics|object-detection|pascal-voc|precision-recall,5103,1030,5103,1,10873,2018-05-23T17:51:15Z,2026-06-21T07:05:36Z,2026-06-16T12:20:22Z,False,True,MIT,https://github.com/rafaelpadilla/Object-Detection-Metrics,https://api.github.com/repos/rafaelpadilla/Object-Detection-Metrics,object detection,2026-06-24T11:18:14.871470+00:00
BEVFormer,fundamentalvision/BEVFormer,"[ECCV 2022] This is the official implementation of BEVFormer, a camera-only framework for autonomous driving perception, e.g., 3D object detection and semantic map segmentation.",Python,autonomous-driving|computer-vision|deep-learning|object-detection,4523,736,4523,184,710,2022-03-30T12:32:32Z,2026-06-24T08:55:12Z,2024-08-15T05:08:16Z,False,True,Apache-2.0,https://github.com/fundamentalvision/BEVFormer,https://api.github.com/repos/fundamentalvision/BEVFormer,object detection,2026-06-24T11:18:14.871470+00:00
VoTT,microsoft/VoTT,Visual Object Tagging Tool: An electron app for building end to end Object Detection Models from Images and Videos. ,TypeScript,annotation-tool|cntk|deep-learning|detection|detection-model|image-annotation|image-tagging|imagetagger|labeling|object-detection|tagging|taggingtools|tensorflow-object-detection-api|video-tagging,4427,838,4427,246,59399,2016-12-29T13:32:23Z,2026-06-12T06:23:05Z,2021-12-06T21:10:56Z,True,True,MIT,https://github.com/microsoft/VoTT,https://api.github.com/repos/microsoft/VoTT,object detection,2026-06-24T11:18:14.871470+00:00
keras-retinanet,fizyr/keras-retinanet,Keras implementation of RetinaNet object detection.,Python,,4388,1920,4388,29,13796,2017-08-14T09:14:29Z,2026-06-22T00:56:37Z,2023-03-16T14:51:24Z,False,True,Apache-2.0,https://github.com/fizyr/keras-retinanet,https://api.github.com/repos/fizyr/keras-retinanet,object detection,2026-06-24T11:18:14.871470+00:00
FairMOT,ifzhang/FairMOT,[IJCV-2021] FairMOT: On the Fairness of Detection and Re-Identification in Multi-Object Tracking,Python,joint-detection-and-tracking|multi-object-tracking|one-shot-tracker|real-time,4237,923,4237,361,64887,2020-04-04T07:48:48Z,2026-06-16T01:23:10Z,2023-09-19T07:48:24Z,False,True,MIT,https://github.com/ifzhang/FairMOT,https://api.github.com/repos/ifzhang/FairMOT,object detection,2026-06-24T11:18:14.871470+00:00
Deformable-DETR,fundamentalvision/Deformable-DETR,Deformable DETR: Deformable Transformers for End-to-End Object Detection.,Python,,3986,625,3986,177,392,2020-11-30T10:01:52Z,2026-06-24T07:03:04Z,2024-05-16T03:54:39Z,False,True,Apache-2.0,https://github.com/fundamentalvision/Deformable-DETR,https://api.github.com/repos/fundamentalvision/Deformable-DETR,object detection,2026-06-24T11:18:14.871470+00:00
mmtracking,open-mmlab/mmtracking,"OpenMMLab Video Perception Toolbox. It supports Video Object Detection (VID), Multiple Object Tracking (MOT), Single Object Tracking (SOT), Video Instance Segmentation (VIS) with a unified framework.",Python,multi-object-tracking|single-object-tracking|tracking|video-instance-segmentation|video-object-detection,3881,620,3881,277,2984,2020-08-29T06:16:56Z,2026-06-22T01:26:41Z,2023-09-19T07:31:38Z,False,True,Apache-2.0,https://github.com/open-mmlab/mmtracking,https://api.github.com/repos/open-mmlab/mmtracking,object detection,2026-06-24T11:18:14.871470+00:00
tf-faster-rcnn,endernewton/tf-faster-rcnn,Tensorflow Faster RCNN for Object Detection,Python,coco|faster-rcnn|mobilenet|object-detection|resnet|tensorboard|tensorflow|voc,3651,1541,3651,215,2517,2017-01-23T19:51:32Z,2026-06-17T15:59:14Z,2021-09-27T10:11:10Z,False,True,MIT,https://github.com/endernewton/tf-faster-rcnn,https://api.github.com/repos/endernewton/tf-faster-rcnn,object detection,2026-06-24T11:18:14.871470+00:00
trackers,roboflow/trackers,"Trackers gives you clean, modular re-implementations of leading multi-object tracking algorithms released under the permissive Apache 2.0 license. You combine them with any detection model you already use.",Python,bot-sort|bytetrack|dancetrack|mot17|multi-object-tracking|oc-sort|soccernet|sort|sportsmot|trackeval,3506,368,3506,13,9740,2025-04-14T16:12:26Z,2026-06-24T06:56:16Z,2026-06-23T20:45:36Z,False,True,Apache-2.0,https://github.com/roboflow/trackers,https://api.github.com/repos/roboflow/trackers,object detection,2026-06-24T11:18:14.871470+00:00
FCOS,tianzhi0549/FCOS,FCOS: Fully Convolutional One-Stage Object Detection (ICCV'19),Python,anchor-free|computer-vision|fcos|iccv2019|object-detection|one-stage|pytorch,3344,625,3344,217,8901,2019-04-10T05:59:14Z,2026-06-20T06:00:59Z,2023-12-09T17:32:02Z,False,True,NOASSERTION,https://github.com/tianzhi0549/FCOS,https://api.github.com/repos/tianzhi0549/FCOS,object detection,2026-06-24T11:18:14.871470+00:00
pytorch-yolo-v3,ayooshkathuria/pytorch-yolo-v3,A PyTorch implementation of the YOLO v3 object detection algorithm,Python,object-detection|pytorch|yolo|yolov3,3316,1047,3316,112,2453,2018-04-06T21:55:48Z,2026-06-22T20:09:44Z,2024-01-16T12:30:23Z,False,True,unknown,https://github.com/ayooshkathuria/pytorch-yolo-v3,https://api.github.com/repos/ayooshkathuria/pytorch-yolo-v3,object detection,2026-06-24T11:18:14.871470+00:00
DAMO-YOLO,tinyvision/DAMO-YOLO,"DAMO-YOLO: a fast and accurate object detection method with some new techs, including NAS backbones, efficient RepGFPN, ZeroHead, AlignedOTA, and distillation enhancement.",Python,damo-yolo|deep-learning|imagenet|nas|object-detection|onnx|pytorch|tensorrt|yolo|yolov5,3170,403,3170,52,35223,2022-11-27T14:22:54Z,2026-06-22T18:34:01Z,2024-05-25T16:21:06Z,False,True,Apache-2.0,https://github.com/tinyvision/DAMO-YOLO,https://api.github.com/repos/tinyvision/DAMO-YOLO,object detection,2026-06-24T11:18:14.871470+00:00
a-PyTorch-Tutorial-to-Object-Detection,sgrvinod/a-PyTorch-Tutorial-to-Object-Detection,SSD: Single Shot MultiBox Detector | a PyTorch Tutorial to Object Detection,Python,detection|object-detection|object-recognition|pytorch|pytorch-tutorial|single-shot-detection|single-shot-multibox-detector|ssd|tutorial,3124,713,3124,73,180255,2018-10-17T16:39:03Z,2026-06-18T13:50:10Z,2023-11-11T16:09:58Z,False,True,MIT,https://github.com/sgrvinod/a-PyTorch-Tutorial-to-Object-Detection,https://api.github.com/repos/sgrvinod/a-PyTorch-Tutorial-to-Object-Detection,object detection,2026-06-24T11:18:14.871470+00:00
simpledet,tusen-ai/simpledet,A Simple and Versatile Framework for Object Detection and Instance Recognition,Python,instance-segmentation|mxnet|object-detection,3084,483,3084,44,1407,2019-01-29T08:28:55Z,2026-06-19T23:54:08Z,2021-09-23T02:57:09Z,False,True,Apache-2.0,https://github.com/tusen-ai/simpledet,https://api.github.com/repos/tusen-ai/simpledet,object detection,2026-06-24T11:18:14.871470+00:00
mAP,Cartucho/mAP,mean Average Precision - This code evaluates the performance of your neural net for object recognition.,Python,average-precision|computer-vision|darkflow|darknet|detection|ground-truth|machine-learning|metrics|neural-network|object-detection|pascal-voc|yolo,2964,919,2964,99,15081,2018-03-08T11:24:23Z,2026-06-11T11:50:31Z,2024-08-15T13:09:32Z,False,True,Apache-2.0,https://github.com/Cartucho/mAP,https://api.github.com/repos/Cartucho/mAP,object detection,2026-06-24T11:18:14.871470+00:00
TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,How to train a TensorFlow Object Detection Classifier for multiple object detection on Windows,Python,,2926,1271,2926,419,59161,2018-02-10T04:53:03Z,2026-05-31T15:48:17Z,2021-10-21T02:45:20Z,False,True,Apache-2.0,https://github.com/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,https://api.github.com/repos/EdjeElectronics/TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10,object detection,2026-06-24T11:18:14.871470+00:00
DINO,IDEA-Research/DINO,"[ICLR 2023] Official implementation of the paper ""DINO: DETR with Improved DeNoising Anchor Boxes for End-to-End Object Detection""",Python,computer-vision|deep-learning|object-detection,2818,309,2818,152,13529,2022-03-07T14:58:30Z,2026-06-23T03:48:26Z,2024-07-31T13:56:21Z,False,True,Apache-2.0,https://github.com/IDEA-Research/DINO,https://api.github.com/repos/IDEA-Research/DINO,object detection,2026-06-24T11:18:14.871470+00:00
SNIPER,mahyarnajibi/SNIPER,SNIPER / AutoFocus is an efficient multi-scale object detection training / inference algorithm,Python,,2688,437,2688,115,22608,2018-01-13T14:45:42Z,2026-06-08T01:48:33Z,2021-08-22T01:17:53Z,False,True,NOASSERTION,https://github.com/mahyarnajibi/SNIPER,https://api.github.com/repos/mahyarnajibi/SNIPER,object detection,2026-06-24T11:18:14.871470+00:00
T-Rex,IDEA-Research/T-Rex,[ECCV2024] API code for T-Rex2: Towards Generic Object Detection via Text-Visual Prompt Synergy,Python,interactive|object-counting|object-detection|open-set|text-prompt|visual-prompt,2684,171,2684,14,124683,2023-11-11T08:09:44Z,2026-06-19T16:10:41Z,2025-10-15T02:24:49Z,False,True,NOASSERTION,https://github.com/IDEA-Research/T-Rex,https://api.github.com/repos/IDEA-Research/T-Rex,object detection,2026-06-24T11:18:14.871470+00:00
Deep-Learning-for-Tracking-and-Detection,abhineet123/Deep-Learning-for-Tracking-and-Detection,"Collection of papers, datasets, code and other resources for object tracking and detection using deep learning",HTML,code-collection|deep-learning|detection|object-detection|optical-flow|paper-collection|papers|segmentation|tracking|tracking-by-detection,2508,650,2508,5,1971330,2017-05-12T19:39:38Z,2026-06-16T11:13:02Z,2026-03-09T08:39:53Z,False,True,unknown,https://github.com/abhineet123/Deep-Learning-for-Tracking-and-Detection,https://api.github.com/repos/abhineet123/Deep-Learning-for-Tracking-and-Detection,object detection,2026-06-24T11:18:14.871470+00:00
Getting-Things-Done-with-Pytorch,curiousily/Getting-Things-Done-with-Pytorch,"Jupyter Notebook tutorials on solving real-world problems with Machine Learning & Deep Learning using PyTorch. Topics: Face detection with Detectron 2, Time Series anomaly detection with LSTM Autoencoders, Object Detection with YOLO v5, Build your first Neural Network, Time Series forecasting for Coronavirus daily cases, Sentiment Analysis with BER",Jupyter Notebook,anomaly-detection|bert|computer-vision|coronavirus|deep-learning|face-detection|face-recognition|lstm|machine-learning|nlp|object-detection|pytorch|sentiment-analysis|time-series|time-series-anomaly-detection|time-series-forecasting|transfer-learning|transformer|tutorial|yolo,2494,644,2494,22,33893,2020-01-31T08:02:53Z,2026-06-14T05:47:48Z,2024-06-30T16:28:31Z,False,True,Apache-2.0,https://github.com/curiousily/Getting-Things-Done-with-Pytorch,https://api.github.com/repos/curiousily/Getting-Things-Done-with-Pytorch,object detection,2026-06-24T11:18:14.871470+00:00
CenterTrack,xingyizhou/CenterTrack,Simultaneous object detection and tracking using center points.,Python,,2477,515,2477,192,15372,2020-04-02T21:11:47Z,2026-06-15T12:00:52Z,2024-06-17T23:04:07Z,False,True,MIT,https://github.com/xingyizhou/CenterTrack,https://api.github.com/repos/xingyizhou/CenterTrack,object detection,2026-06-24T11:18:14.871470+00:00
Towards-Realtime-MOT,Zhongdao/Towards-Realtime-MOT,Joint Detection and Embedding for fast multi-object tracking,Python,multi-object-tracker|multi-pedestrian-tracking|multiple-object-tracking|realtime-mot|tracking|tracking-by-detection,2442,534,2442,128,21929,2019-09-27T05:09:33Z,2026-06-15T12:02:12Z,2021-12-29T06:37:22Z,False,True,MIT,https://github.com/Zhongdao/Towards-Realtime-MOT,https://api.github.com/repos/Zhongdao/Towards-Realtime-MOT,object detection,2026-06-24T11:18:14.871470+00:00
darknet_ros,leggedrobotics/darknet_ros,YOLO ROS: Real-Time Object Detection for ROS,C++,computer-vision|darknet|darknet-ros|deep-learning|human-detection|object-detection|ros|yolo,2437,1206,2437,166,134465,2017-03-31T17:25:58Z,2026-06-15T09:04:24Z,2024-07-19T10:36:14Z,False,True,BSD-3-Clause,https://github.com/leggedrobotics/darknet_ros,https://api.github.com/repos/leggedrobotics/darknet_ros,object detection,2026-06-24T11:18:14.871470+00:00
detrex,IDEA-Research/detrex,"detrex is a research platform for DETR-based object detection, segmentation, pose estimation and other visual recognition tasks.",Python,anchor-detr|conditional-detr|dab-detr|deformable-detr|deta|detr|dino|dn-detr|group-detr|h-detr|mask-dino|object-detection|pose-estimation|pytorch|segmentation|state-of-the-art,2298,247,2298,83,9468,2022-08-01T07:48:17Z,2026-06-23T08:48:25Z,2025-09-11T12:21:01Z,False,True,Apache-2.0,https://github.com/IDEA-Research/detrex,https://api.github.com/repos/IDEA-Research/detrex,object detection,2026-06-24T11:18:14.871470+00:00
coco-annotator,jsbroks/coco-annotator,":pencil2: Web-based image segmentation tool for object detection, localization, and keypoints",Vue,annotate-images|coco|coco-annotator|coco-format|computer-vision|datasets|deep-learning|detection|image-annotation|image-labeling|image-segmentation|label|machine-learning,2276,478,2276,258,1868,2018-09-03T21:38:31Z,2026-06-18T06:32:31Z,2025-01-30T06:28:46Z,False,True,MIT,https://github.com/jsbroks/coco-annotator,https://api.github.com/repos/jsbroks/coco-annotator,object detection,2026-06-24T11:18:14.871470+00:00
